areasymbol,spatialver,longitude,latitude,musym,mukey,muname,component_name,component_percent_r,horizon_name,horizon_top_cm,horizon_bottom_cm,ph1to1h2o_r,ph01mcacl2_r,cec7_r,ecec_r,sumbases_r,caco3_r,gypsum_r,sar_r,pbray1_r,poxalate_r,ph2osoluble_r,ptotal_r
FL071,8,-81.97779678,26.67807823,122,3102879,"Matlacha gravelly fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,58,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-82.14361754,26.69173793,28,1483425,"Immokalee sand, 0 to 2 percent slopes",Immokalee,85,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-82.15071535,26.69086261,43,1483438,"Smyrna fine sand, 0 to 2 percent slopes",Smyrna,85,A,0,10,5.5,5.5,,0.7,0.7,0,0,1,,,,
FL071,8,-81.57152535,26.61268639,121,3102875,"Malabar fine sand, high-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.76557643,26.63764304,14,1483411,"Valkaria fine sand, 0 to 2 percent slopes",Valkaria,85,A,0,13,5.5,,,0.8,0.8,0,0,1,,,,
FL071,8,-82.14862573,26.69221979,67,3102907,"Smyrna fine sand-Urban land complex, 0 to 2 percent slopes",Smyrna,45,A,0,10,5.5,5.5,,0.7,0.7,0,0,1,,,,
FL071,8,-81.60024821,26.61435107,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.98522196,26.66720650,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.67681504,26.62932398,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.58050847,26.61249923,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.76076675,26.63616276,75,3236262,"Brynwood fine sand, slough, 0 to 1 percent slopes",Brynwood,88,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.84231090,26.70484350,138,3102914,"Wabasso sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Wabasso,45,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.75063481,26.69052628,105,3102841,"Copeland fine sandy loam, ponded-Urban land complex, 0 to 1 percent slopes",Copeland,48,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.90476833,26.71192303,59,1483450,"Urban land, 0 to 2 percent slopes",Urban land,85,,,,,,,,,,,,,,,
FL071,8,-81.88162000,26.70877266,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.71344446,26.68410139,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.97219984,26.72195805,147,3102953,"Pineda fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Pineda,43,A,0,10,5.3,,,0.2,0.2,0,0,1,,,,
FL071,8,-81.61105260,26.66926343,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.83538554,26.70401626,45,3102839,"Copeland fine sandy loam, frequently ponded, 0 to 1 percent slopes",Copeland,90,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.83604648,26.70340668,42,1483437,"Wabasso sand, limestone substratum, 0 to 2 percent slopes",Wabasso,85,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.61802700,26.67385973,126,3102887,"Oldsmar fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Oldsmar,45,A,0,20,6.1,,1.8,,1.1,0,0,1,,,,
FL071,8,-81.82828958,26.70105213,35,1483429,"Wabasso sand, 0 to 2 percent slopes",Wabasso,85,A,0,15,6.1,6.4,2.2,,1.3,0,0,1,,,,
FL071,8,-81.91018820,26.71555218,142,3236258,"Cypress Lake fine sand, slough-Urban land complex, 0 to 1 percent slopes",Cypress Lake,44,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.87935504,26.71243831,26,1483423,"Pineda-Pineda, wet, fine sand, 0 to 2 percent slopes",Pineda,45,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.68681731,26.68236465,136,3102912,"Valkaria fine sand-Urban land complex, 0 to 2 percent slopes",Valkaria,45,A,0,13,5.5,,,0.8,0.8,0,0,1,,,,
FL071,8,-81.95788413,26.71952222,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.63840641,26.67607790,105,3102841,"Copeland fine sandy loam, ponded-Urban land complex, 0 to 1 percent slopes",Copeland,48,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.60813914,26.67236527,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.97650791,26.72447045,73,1483462,"Pineda fine sand, frequently ponded, 0 to 1 percent slopes",Pineda,90,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-81.76298415,26.69389814,45,3102839,"Copeland fine sandy loam, frequently ponded, 0 to 1 percent slopes",Copeland,90,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.64153606,26.67717120,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.60285803,26.67293462,126,3102887,"Oldsmar fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Oldsmar,45,A,0,20,6.1,,1.8,,1.1,0,0,1,,,,
FL071,8,-81.65910839,26.67868423,105,3102841,"Copeland fine sandy loam, ponded-Urban land complex, 0 to 1 percent slopes",Copeland,48,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-82.05568430,26.73241571,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.83134122,26.70382675,17,3102844,"Daytona sand, 0 to 5 percent slopes",Daytona,85,A,0,13,4.6,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.64436395,26.67976630,138,3102914,"Wabasso sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Wabasso,45,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.65855119,26.68017503,138,3102914,"Wabasso sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Wabasso,45,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.75627387,26.69301631,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.84962731,26.70698621,42,1483437,"Wabasso sand, limestone substratum, 0 to 2 percent slopes",Wabasso,85,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.75514647,26.69404839,112,3102854,"Floridana sand, ponded-Urban land complex, 0 to 1 percent slopes",Floridana,45,A,0,53,6.5,,3.2,,2.9,0,0,1,,,,
FL071,8,-81.75387291,26.69199281,105,3102841,"Copeland fine sandy loam, ponded-Urban land complex, 0 to 1 percent slopes",Copeland,48,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.86523308,26.70946673,138,3102914,"Wabasso sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Wabasso,45,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.86215957,26.70700276,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.84515385,26.70579006,45,3102839,"Copeland fine sandy loam, frequently ponded, 0 to 1 percent slopes",Copeland,90,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.87969212,26.71001221,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.73114892,26.68936230,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-82.03717494,26.73158751,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-82.02994922,26.73073234,35,1483429,"Wabasso sand, 0 to 2 percent slopes",Wabasso,85,A,0,15,6.1,6.4,2.2,,1.3,0,0,1,,,,
FL071,8,-81.83843397,26.70514165,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.73292764,26.68825277,105,3102841,"Copeland fine sandy loam, ponded-Urban land complex, 0 to 1 percent slopes",Copeland,48,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.90731951,26.71397284,42,1483437,"Wabasso sand, limestone substratum, 0 to 2 percent slopes",Wabasso,85,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.96838777,26.72270209,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.85679718,26.70399156,35,1483429,"Wabasso sand, 0 to 2 percent slopes",Wabasso,85,A,0,15,6.1,6.4,2.2,,1.3,0,0,1,,,,
FL071,8,-81.69888102,26.58190086,120,3102874,"Malabar fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Malabar,48,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.76575348,26.58738694,112,3102854,"Floridana sand, ponded-Urban land complex, 0 to 1 percent slopes",Floridana,45,A,0,53,6.5,,3.2,,2.9,0,0,1,,,,
FL071,8,-81.78950936,26.59226310,51,1483445,"Floridana sand, frequently ponded, 0 to 2 percent slopes",Floridana,85,A,0,53,6.5,,3.2,,2.9,0,0,1,,,,
FL071,8,-81.59900146,26.56411985,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.56881121,26.56216459,121,3102875,"Malabar fine sand, high-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.75577859,26.58766640,136,3102912,"Valkaria fine sand-Urban land complex, 0 to 2 percent slopes",Valkaria,45,A,0,13,5.5,,,0.8,0.8,0,0,1,,,,
FL071,8,-81.76093663,26.58753065,49,1483442,"Felda fine sand, frequently ponded, 0 to 1 percent slopes",Felda,85,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-81.63961706,26.67537462,138,3102914,"Wabasso sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Wabasso,45,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.75922017,26.68943221,105,3102841,"Copeland fine sandy loam, ponded-Urban land complex, 0 to 1 percent slopes",Copeland,48,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.80172515,26.69564418,25,3102910,"St. Augustine, organic substratum-Urban land complex, 0 to 2 percent slopes",St. Augustine,45,^C,0,130,7.8,,1.9,,3.4,0,0,1,,,,
FL071,8,-81.57780582,26.66301896,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.92294275,26.71487469,138,3102914,"Wabasso sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Wabasso,45,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.89906854,26.71025696,138,3102914,"Wabasso sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Wabasso,45,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-82.03100821,26.73129344,73,1483462,"Pineda fine sand, frequently ponded, 0 to 1 percent slopes",Pineda,90,A,0,8,5.9,5.2,0.8,,0.6,0,0,1,,,,
FL071,8,-81.90479581,26.70894550,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.77570571,26.50514480,10,1483406,"Pompano fine sand, 0 to 2 percent slopes",Pompano,80,A,0,10,6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.73777673,26.49552211,110,3102853,"Felda fine sand-Urban land complex, 0 to 2 percent slopes",Felda,45,A,0,10,6.5,,2.2,,2.1,0,0,1,,,,
FL071,8,-81.60873546,26.47251888,28,1483425,"Immokalee sand, 0 to 2 percent slopes",Immokalee,85,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.72992797,26.49494100,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.89268315,26.52315973,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.62882790,26.70426385,49,1483442,"Felda fine sand, frequently ponded, 0 to 1 percent slopes",Felda,85,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-81.76052727,26.49858099,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.76990629,26.69255028,69,1483458,"Matlacha gravelly fine sand, 0 to 2 percent slopes",Matlacha,90,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.59669012,26.67360123,147,3102953,"Pineda fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Pineda,43,A,0,10,5.3,,,0.2,0.2,0,0,1,,,,
FL071,8,-81.69673493,26.68206748,111,3102852,"Felda fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Felda,45,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-82.06708468,26.73196195,11,1483408,"Myakka fine sand, 0 to 2 percent slopes",Myakka,85,A,0,15,5.1,3.4,,0.9,0.9,0,0,1,,,,
FL071,8,-81.99301543,26.76480691,49,1483442,"Felda fine sand, frequently ponded, 0 to 1 percent slopes",Felda,85,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-81.98967558,26.75472851,39,3102870,"Isles fine sand, frequently ponded, 0 to 1 percent slopes",Isles,80,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.71518414,26.68434646,45,3102839,"Copeland fine sandy loam, frequently ponded, 0 to 1 percent slopes",Copeland,90,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.97270459,26.71935530,138,3102914,"Wabasso sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Wabasso,45,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-82.06718525,26.73162573,28,1483425,"Immokalee sand, 0 to 2 percent slopes",Immokalee,85,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.91380027,26.71214954,74,3236255,"Cypress Lake fine sand, slough, 0 to 1 percent slopes",Cypress Lake,85,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.82292811,26.69752565,144,3102940,"Caloosa fine sand, 0 to 2 percent slopes",Caloosa,85,A,0,25,7.3,,4,,3.9,0,0,1,,,,
FL071,8,-81.82473838,26.70093269,35,1483429,"Wabasso sand, 0 to 2 percent slopes",Wabasso,85,A,0,15,6.1,6.4,2.2,,1.3,0,0,1,,,,
FL071,8,-81.78125420,26.69359926,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-81.63640466,26.67495446,126,3102887,"Oldsmar fine sand, limestone substratum-Urban land complex, 0 to 2 percent slopes",Oldsmar,45,A,0,20,6.1,,1.8,,1.1,0,0,1,,,,
FL071,8,-81.75423901,26.68824183,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.91419208,26.72539266,142,3236258,"Cypress Lake fine sand, slough-Urban land complex, 0 to 1 percent slopes",Cypress Lake,44,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.78298619,26.72766469,27,1483424,"Pompano fine sand, frequently ponded, 0 to 1 percent slopes",Pompano,90,A,0,30,5.8,,1.1,,0.9,0,0,2,,,,
FL071,8,-81.86435724,26.73788286,42,1483437,"Wabasso sand, limestone substratum, 0 to 2 percent slopes",Wabasso,85,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.73574748,26.72211286,45,3102839,"Copeland fine sandy loam, frequently ponded, 0 to 1 percent slopes",Copeland,90,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.91850634,26.71403037,42,1483437,"Wabasso sand, limestone substratum, 0 to 2 percent slopes",Wabasso,85,A,0,15,5.4,,,0.9,0.9,0,0,1,,,,
FL071,8,-81.83684544,26.48131759,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.90467543,26.48539737,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.80442451,26.47284941,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.60800109,26.44578170,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.95102469,26.49325418,112,3102854,"Floridana sand, ponded-Urban land complex, 0 to 1 percent slopes",Floridana,45,A,0,53,6.5,,3.2,,2.9,0,0,1,,,,
FL071,8,-81.83047302,26.47590450,131,3102898,"Pompano fine sand-Urban land compex, 0 to 2 percent slopes",Pompano,42,A,0,10,6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.61844332,26.44402085,49,1483442,"Felda fine sand, frequently ponded, 0 to 1 percent slopes",Felda,85,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-81.65685553,26.45239433,53,1483446,"Myakka fine sand, frequently ponded, 0 to 1 percent slopes",Myakka,85,A,0,13,4.7,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.97971529,26.49802975,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.69211167,26.45668936,45,3102839,"Copeland fine sandy loam, frequently ponded, 0 to 1 percent slopes",Copeland,90,A1,0,20,6.6,,13.6,,12.6,0,0,1,,,,
FL071,8,-81.62676180,26.44782147,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.91286543,26.49122962,8,3236264,"Brynwood fine sand, tidal, 0 to 2 percent slopes",Brynwood,90,An,0,5,7.9,,1.1,,29.8,0,0,25,,,,
FL071,8,-81.75235577,26.46704862,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.85168551,26.48786685,7,3102878,"Matlacha gravelly fine sand-Urban land complex, 0 to 2 percent slopes",Matlacha,48,^C,0,89,7,,3.5,,3.3,0,0,1,,,,
FL071,8,-81.79936294,26.47147063,129,3102894,"Pineda fine sand-Urban land complex, 0 to 2 percent slopes",Pineda,40,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.79483049,26.47020441,110,3102853,"Felda fine sand-Urban land complex, 0 to 2 percent slopes",Felda,45,A,0,10,6.5,,2.2,,2.1,0,0,1,,,,
FL071,8,-81.73721451,26.46014771,26,1483423,"Pineda-Pineda, wet, fine sand, 0 to 2 percent slopes",Pineda,45,A,0,3,5.4,5.2,,0.1,0.1,0,0,1,,,,
FL071,8,-81.86263636,26.47788100,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.63601633,26.45021968,33,1483427,"Oldsmar sand, 0 to 2 percent slopes",Oldsmar,85,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.76640784,26.46772759,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.86753007,26.48431020,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.76285145,26.46699810,49,1483442,"Felda fine sand, frequently ponded, 0 to 1 percent slopes",Felda,85,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-81.70274394,26.45922304,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.69280733,26.45585988,49,1483442,"Felda fine sand, frequently ponded, 0 to 1 percent slopes",Felda,85,A,0,18,6.3,,1.1,,1,0,0,1,,,,
FL071,8,-81.85767779,26.47942046,64,3236261,"Brynwood fine sand, wet-Urban land complex, 0 to 2 percent slopes",Brynwood,45,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.59288944,26.50590534,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.89576728,26.54721556,141,3102837,"Cocoa fine sand-Urban land complex, 0 to 2 percent slopes",Cocoa,45,A,0,8,5.7,,1.9,,1.6,0,0,1,,,,
FL071,8,-81.80464273,26.53651949,27,1483424,"Pompano fine sand, frequently ponded, 0 to 1 percent slopes",Pompano,90,A,0,30,5.8,,1.1,,0.9,0,0,2,,,,
FL071,8,-81.61791631,26.50929565,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.60241591,26.50731797,34,1483428,"Malabar fine sand, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.65364259,26.51300886,62,3102920,"Winder sand, frequently ponded, 0 to 1 percent slopes",Winder,85,A,0,8,6.4,,3,,2.8,0,0,1,,,,
FL071,8,-81.78000652,26.53253026,39,3102870,"Isles fine sand, frequently ponded, 0 to 1 percent slopes",Isles,80,A,0,13,6.2,,1.7,,1.5,0,0,6,,,,
FL071,8,-81.78459971,26.53374225,34,1483428,"Malabar fine sand, 0 to 2 percent slopes",Malabar,85,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
FL071,8,-81.66528771,26.51104587,36,3102952,"Immokalee sand-Urban land complex, 0 to 2 percent slopes",Immokalee,43,A,0,23,4.5,4.2,,0.8,0.8,0,0,1,,,,
FL071,8,-82.07521176,26.56631149,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-82.08145005,26.56778776,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.87879603,26.53916435,27,1483424,"Pompano fine sand, frequently ponded, 0 to 1 percent slopes",Pompano,90,A,0,30,5.8,,1.1,,0.9,0,0,2,,,,
FL071,8,-81.56492574,26.49672143,27,1483424,"Pompano fine sand, frequently ponded, 0 to 1 percent slopes",Pompano,90,A,0,30,5.8,,1.1,,0.9,0,0,2,,,,
FL071,8,-81.63287159,26.50553847,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.63596805,26.50576930,6,3236260,"Brynwood fine sand, wet, 0 to 2 percent slopes",Brynwood,85,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.78632798,26.35000028,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.79637934,26.35058006,124,3102881,"Myakka fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Myakka,45,A,0,13,4.7,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.73576621,26.34353194,33,1483427,"Oldsmar sand, 0 to 2 percent slopes",Oldsmar,85,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.71264732,26.33735854,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.80038152,26.34933543,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.78771435,26.32941980,106,3102843,"Daytona sand-Urban land complex, 0 to 5 percent slopes",Daytona,45,A,0,13,4.6,,,0.7,0.7,0,0,1,,,,
FL071,8,-81.84377254,26.33651845,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.72803422,26.32138013,99,1483470,Water,Water,100,,,,,,,,,,,,,,,
FL071,8,-81.70703094,26.31781148,149,3102948,"Valkaria fine sand, ponded-Urban land complex, 0 to 1 percent slopes",Valkaria,48,A,0,5,5.6,,1.1,,0.9,0,0,1,,,,
FL071,8,-81.84030822,26.33473500,23,3102916,"Wulfert muck, tidal, 0 to 1 percent slopes",Wulfert,90,Oan1,0,30,,6,141.7,,124,0,0,25,,,,
FL071,8,-81.57459765,26.73098790,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.90426532,26.64832068,102,3236259,"Cypress Lake fine sand-Urban land complex, 0 to 2 percent slopes",Cypress Lake,42,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.75961261,26.62855024,13,3236254,"Cypress Lake fine sand, 0 to 2 percent slopes",Cypress Lake,80,A,0,8,5.6,5.6,1.1,,0.8,0,0,1,,,,
FL071,8,-81.67921239,26.65157244,125,3102888,"Oldsmar sand-Urban land, 0 to 2 percent slopes",Oldsmar,45,A,0,15,5.3,,,1,1,0,0,1,,,,
FL071,8,-81.60322978,26.63995634,110,3102853,"Felda fine sand-Urban land complex, 0 to 2 percent slopes",Felda,45,A,0,10,6.5,,2.2,,2.1,0,0,1,,,,
FL071,8,-81.58547797,26.64110782,119,3102873,"Malabar fine sand-Urban land complex, 0 to 2 percent slopes",Malabar,45,A,0,13,5.3,5.3,,0.2,0.2,0,0,1,,,,
